channelGrouping,date,fullVisitorId,sessionId,socialEngagementType,visitId,visitNumber,visitStartTime,device.browser,device.browserSize,device.browserVersion,device.deviceCategory,device.flashVersion,device.isMobile,device.language,device.mobileDeviceBranding,device.mobileDeviceInfo,device.mobileDeviceMarketingName,device.mobileDeviceModel,device.mobileInputSelector,device.operatingSystem,device.operatingSystemVersion,device.screenColors,device.screenResolution,geoNetwork.city,geoNetwork.cityId,geoNetwork.continent,geoNetwork.country,geoNetwork.latitude,geoNetwork.longitude,geoNetwork.metro,geoNetwork.networkDomain,geoNetwork.networkLocation,geoNetwork.region,geoNetwork.subContinent,totals.bounces,totals.hits,totals.newVisits,totals.pageviews,totals.transactionRevenue,totals.visits,trafficSource.adContent,trafficSource.adwordsClickInfo.adNetworkType,trafficSource.adwordsClickInfo.criteriaParameters,trafficSource.adwordsClickInfo.gclId,trafficSource.adwordsClickInfo.isVideoAd,trafficSource.adwordsClickInfo.page,trafficSource.adwordsClickInfo.slot,trafficSource.campaign,trafficSource.campaignCode,trafficSource.isTrueDirect,trafficSource.keyword,trafficSource.medium,trafficSource.referralPath,trafficSource.source
Paid Search,20160902,2870162892603227525,2870162892603227525_1472858877,Not Socially Engaged,1472858877,1,1472858877,Chrome,not available in demo dataset,not available in demo dataset,mobile,not available in demo dataset,True,not available in demo dataset,not available in demo dataset,not available in demo dataset,not available in demo dataset,not available in demo dataset,not available in demo dataset,Android,not available in demo dataset,not available in demo dataset,not available in demo dataset,not available in demo dataset,not available in demo dataset,Americas,United States,not available in demo dataset,not available in demo dataset,not available in demo dataset,(not set),not available in demo dataset,not available in demo dataset,Northern America,1,1,1,1,,1,,Google Search,not available in demo dataset,Cj0KEQjwxqS-BRDRgPLp0q2t0IUBEiQAgfMXRBVDYwnFawcmsrhs02pjO7FXPLhzHyvJFv53h1H4QJ8aAhtw8P8HAQ,False,1,Top,AW - Dynamic Search Ads Whole Site,,,6qEhsCssdK0z36ri,cpc,,google
Organic Search,20160902,082293452906452545,082293452906452545_1472819447,Not Socially Engaged,1472819447,1,1472819447,Chrome,not available in demo dataset,not available in demo dataset,mobile,not available in demo dataset,True,not available in demo dataset,not available in demo dataset,not available in demo dataset,not available in demo dataset,not available in demo dataset,not available in demo dataset,Android,not available in demo dataset,not available in demo dataset,not available in demo dataset,not available in demo dataset,not available in demo dataset,Europe,United Kingdom,not available in demo dataset,not available in demo dataset,not available in demo dataset,btcentralplus.com,not available in demo dataset,not available in demo dataset,Northern Europe,1,1,1,1,,1,,,not available in demo dataset,,,,,(not set),,,(not provided),organic,,google
Organic Search,20160902,9459337971215135976,9459337971215135976_1472816813,Not Socially Engaged,1472816813,1,1472816813,Chrome,not available in demo dataset,not available in demo dataset,desktop,not available in demo dataset,False,not available in demo dataset,not available in demo dataset,not available in demo dataset,not available in demo dataset,not available in demo dataset,not available in demo dataset,Windows,not available in demo dataset,not available in demo dataset,not available in demo dataset,not available in demo dataset,not available in demo dataset,Europe,Russia,not available in demo dataset,not available in demo dataset,not available in demo dataset,stroy-teks.ru,not available in demo dataset,not available in demo dataset,Eastern Europe,1,1,1,1,,1,,,not available in demo dataset,,,,,(not set),,,(not provided),organic,,google
Organic Search,20160902,401634289917197318,401634289917197318_1472830591,Not Socially Engaged,1472830591,1,1472830591,Chrome,not available in demo dataset,not available in demo dataset,mobile,not available in demo dataset,True,not available in demo dataset,not available in demo dataset,not available in demo dataset,not available in demo dataset,not available in demo dataset,not available in demo dataset,iOS,not available in demo dataset,not available in demo dataset,not available in demo dataset,Amsterdam,not available in demo dataset,Europe,Netherlands,not available in demo dataset,not available in demo dataset,(not set),kpn.net,not available in demo dataset,North Holland,Western Europe,1,1,1,1,,1,,,not available in demo dataset,,,,,(not set),,,(not provided),organic,,google
Referral,20160902,1467563877243766337,1467563877243766337_1472873256,Not Socially Engaged,1472873256,1,1472873256,Safari,not available in demo dataset,not available in demo dataset,tablet,not available in demo dataset,True,not available in demo dataset,not available in demo dataset,not available in demo dataset,not available in demo dataset,not available in demo dataset,not available in demo dataset,iOS,not available in demo dataset,not available in demo dataset,not available in demo dataset,not available in demo dataset,not available in demo dataset,Americas,United States,not available in demo dataset,not available in demo dataset,not available in demo dataset,rr.com,not available in demo dataset,not available in demo dataset,Northern America,1,1,1,1,,1,,,not available in demo dataset,,,,,(not set),,,,referral,/od/Things-To-Do-in-Silicon-Valley/fl/How-To-Visit-the-Googleplex-the-Google-Head-Office-in-Mountain-View.htm,siliconvalley.about.com
Organic Search,20160902,7421455055493228376,7421455055493228376_1472810219,Not Socially Engaged,1472810219,1,1472810219,Firefox,not available in demo dataset,not available in demo dataset,desktop,not available in demo dataset,False,not available in demo dataset,not available in demo dataset,not available in demo dataset,not available in demo dataset,not available in demo dataset,not available in demo dataset,Windows,not available in demo dataset,not available in demo dataset,not available in demo dataset,not available in demo dataset,not available in demo dataset,Asia,Thailand,not available in demo dataset,not available in demo dataset,not available in demo dataset,(not set),not available in demo dataset,not available in demo dataset,Southeast Asia,1,1,1,1,,1,,,not available in demo dataset,,,,,(not set),,,(not provided),organic,,google
Organic Search,20160902,7995527208647516552,7995527208647516552_1472853844,Not Socially Engaged,1472853844,1,1472853844,Chrome,not available in demo dataset,not available in demo dataset,desktop,not available in demo dataset,False,not available in demo dataset,not available in demo dataset,not available in demo dataset,not available in demo dataset,not available in demo dataset,not available in demo dataset,Windows,not available in demo dataset,not available in demo dataset,not available in demo dataset,not available in demo dataset,not available in demo dataset,Europe,Switzerland,not available in demo dataset,not available in demo dataset,not available in demo dataset,swisscom.ch,not available in demo dataset,not available in demo dataset,Western Europe,1,1,1,1,,1,,,not available in demo dataset,,,,,(not set),,,(not provided),organic,,google
Organic Search,20160902,116182539137903316,116182539137903316_1472830459,Not Socially Engaged,1472830459,1,1472830459,Chrome,not available in demo dataset,not available in demo dataset,desktop,not available in demo dataset,False,not available in demo dataset,not available in demo dataset,not available in demo dataset,not available in demo dataset,not available in demo dataset,not available in demo dataset,Windows,not available in demo dataset,not available in demo dataset,not available in demo dataset,not available in demo dataset,not available in demo dataset,Europe,Czechia,not available in demo dataset,not available in demo dataset,not available in demo dataset,(not set),not available in demo dataset,not available in demo dataset,Eastern Europe,1,1,1,1,,1,,,not available in demo dataset,,,,,(not set),,,(not provided),organic,,google
Organic Search,20160902,5300348437898869056,5300348437898869056_1472810280,Not Socially Engaged,1472810280,1,1472810280,Chrome,not available in demo dataset,not available in demo dataset,desktop,not available in demo dataset,False,not available in demo dataset,not available in demo dataset,not available in demo dataset,not available in demo dataset,not available in demo dataset,not available in demo dataset,Macintosh,not available in demo dataset,not available in demo dataset,not available in demo dataset,not available in demo dataset,not available in demo dataset,Europe,France,not available in demo dataset,not available in demo dataset,not available in demo dataset,proxad.net,not available in demo dataset,not available in demo dataset,Western Europe,1,1,1,1,,1,,,not available in demo dataset,,,,,(not set),,,(not provided),organic,,google
Referral,20160902,8722718821870548075,8722718821870548075_1472844617,Not Socially Engaged,1472844617,1,1472844617,Chrome,not available in demo dataset,not available in demo dataset,desktop,not available in demo dataset,False,not available in demo dataset,not available in demo dataset,not available in demo dataset,not available in demo dataset,not available in demo dataset,not available in demo dataset,Macintosh,not available in demo dataset,not available in demo dataset,not available in demo dataset,Bengaluru,not available in demo dataset,Asia,India,not available in demo dataset,not available in demo dataset,(not set),bluelotusservices.com,not available in demo dataset,Karnataka,Southern Asia,1,1,1,1,,1,,,not available in demo dataset,,,,,(not set),,,,referral,/a/google.com/google-merchandise-store/on-site-store,sites.google.com
Organic Search,20160902,26139703819625769,26139703819625769_1472809732,Not Socially Engaged,1472809732,1,1472809732,Chrome,not available in demo dataset,not available in demo dataset,desktop,not available in demo dataset,False,not available in demo dataset,not available in demo dataset,not available in demo dataset,not available in demo dataset,not available in demo dataset,not available in demo dataset,Windows,not available in demo dataset,not available in demo dataset,not available in demo dataset,not available in demo dataset,not available in demo dataset,Europe,Italy,not available in demo dataset,not available in demo dataset,not available in demo dataset,edison.it,not available in demo dataset,not available in demo dataset,Southern Europe,1,1,1,1,,1,,,not available in demo dataset,,,,,(not set),,,(not provided),organic,,google
